R_fighter,B_fighter,B_total_time_fought(seconds),B_total_rounds_fought,B_total_title_bouts,B_current_win_streak,B_current_lose_streak,B_longest_win_streak,B_wins,B_losses,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_total_time_fought(seconds),R_total_rounds_fought,R_total_title_bouts,R_current_win_streak,R_current_lose_streak,R_longest_win_streak,R_wins,R_losses,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,Win
Amir Sadollah,Peter Sobotta,0.5965030262273033,0.07042253521126761,0,0,2,0,0,2,0.6000000000000005,0.6428571428571432,0.41666666666666696,0.5271720757268424,0.11904761904761903,1,1,0,2,3,2,0.40000000000000124,0.615384615384615,0.41666666666666696,0.15000000000000013,0.4782608695652175,1.0,0.0,0.0,0.0,1.0,0.0,2
Duane Ludwig,Nick Osipczak,0.5337088096839274,0.1267605633802817,0,2,0,2,2,2,0.8000000000000007,0.7142857142857144,0.41666666666666696,0.10277214334009466,0.05952380952380952,0,2,0,2,2,2,0.40000000000000124,0.23076923076923084,0.41666666666666696,0.25,0.5652173913043479,1.0,0.0,0.0,1.0,0.0,0.0,2
Mike Guymon,Daniel Roberts,0.33456624075319435,0.04225352112676056,0,0,1,1,1,1,0.40000000000000124,0.5714285714285721,0.41666666666666696,0.3803245436105477,0.03571428571428571,0,0,1,1,1,1,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.5,0.7391304347826086,1.0,0.0,0.0,0.0,1.0,0.0,0
Diego Sanchez,Paulo Thiago,0.4857515131136516,0.15492957746478872,0,1,0,2,3,2,0.5000000000000009,0.5714285714285721,0.41666666666666696,0.6627803077723545,0.42857142857142855,2,6,0,6,10,4,0.40000000000000124,0.38461538461538414,0.41666666666666696,0.4500000000000002,0.39130434782608714,0.0,1.0,0.0,1.0,0.0,0.0,2
John Hathaway,Mike Pyle,0.42005716207128446,0.11267605633802817,0,0,1,1,2,2,0.6000000000000005,0.5714285714285721,0.41666666666666696,0.5415821501014199,0.10714285714285714,0,4,0,4,4,0,0.7000000000000002,0.615384615384615,0.41666666666666696,0.75,0.1739130434782609,1.0,0.0,0.0,1.0,0.0,0.0,0
Dan Hardy,Carlos Condit,0.5941492938802959,0.11267605633802817,0,0,1,2,2,1,0.8000000000000007,0.6428571428571432,0.41666666666666696,0.7620436105476673,0.16666666666666663,1,4,0,4,4,1,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.30000000000000004,0.39130434782608714,1.0,0.0,0.0,1.0,0.0,0.0,0
James Wilks,Claude Patrick,0.265635507733692,0.014084507042253521,0,1,0,1,1,0,0.5000000000000009,0.6428571428571432,0.41666666666666696,0.4660243407707911,0.07142857142857142,1,1,0,1,2,1,0.7000000000000002,0.615384615384615,0.41666666666666696,0.5,0.5652173913043479,1.0,0.0,0.0,1.0,0.0,0.0,0
Matt Serra,Chris Lytle,0.2949845725125567,0.5352112676056339,1,0,2,3,8,9,0.5000000000000009,0.14285714285714324,0.41666666666666696,0.2821722540039723,0.369047619047619,3,0,1,2,7,6,0.0,0.07692307692307665,0.41666666666666696,0.8,0.7391304347826086,1.0,0.0,0.0,1.0,0.0,0.0,0
Brian Foster,Forrest Petz,0.5838517148621386,0.2112676056338028,0,1,0,1,2,4,0.3000000000000007,0.35714285714285765,0.41666666666666696,0.16768086544962812,0.047619047619047616,0,0,1,1,1,2,0.3000000000000007,0.3076923076923075,0.41666666666666696,0.7000000000000002,0.3043478260869565,1.0,0.0,0.0,1.0,0.0,0.0,2
Nate Diaz,Marcus Davis,0.2882785245565736,0.33802816901408456,0,0,1,6,9,4,0.40000000000000124,0.2857142857142865,0.41666666666666696,0.30143889452332656,0.23809523809523808,1,5,0,5,7,3,0.6000000000000005,0.6923076923076925,0.41666666666666696,0.8500000000000001,0.2608695652173913,0.0,1.0,0.0,0.0,1.0,0.0,2
Nick Osipczak,Greg Soto,0.4552790854068594,0.02816901408450704,0,0,1,0,0,1,0.5000000000000009,0.5,0.41666666666666696,0.468052738336714,0.07142857142857142,0,2,0,2,2,1,0.8000000000000007,0.6923076923076925,0.41666666666666696,0.20000000000000018,0.2608695652173913,1.0,0.0,0.0,1.0,0.0,0.0,0
Jon Fitch,Thiago Alves,0.7147334187962341,0.36619718309859156,1,0,1,7,9,3,0.3000000000000007,0.2857142857142865,0.41666666666666696,0.6048855526855138,0.42857142857142855,1,8,0,8,12,1,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.30000000000000004,0.5652173913043479,1.0,0.0,0.0,1.0,0.0,0.0,2
Matt Hughes,Ricardo Almeida,0.43920750672494957,0.23943661971830985,0,0,1,3,5,3,0.6000000000000005,0.5714285714285721,0.41666666666666696,0.5201062666072161,0.5595238095238095,12,2,0,6,17,5,0.3000000000000007,0.4615384615384608,0.41666666666666696,0.6500000000000001,0.7391304347826086,0.0,0.0,1.0,1.0,0.0,0.0,2
Johny Hendricks,Charlie Brenneman,0.5965030262273033,0.02816901408450704,0,1,0,1,1,0,0.40000000000000124,0.2857142857142865,0.16666666666666696,0.4470926301555105,0.07142857142857142,0,3,0,3,3,0,0.3000000000000007,0.1538461538461533,0.666666666666667,0.4500000000000002,0.3043478260869565,0.0,1.0,0.0,1.0,0.0,0.0,2
Dustin Hazelett,Rick Story,0.5518661735036987,0.14084507042253522,0,0,1,3,3,1,0.3000000000000007,0.35714285714285765,0.41666666666666696,0.15001162102772142,0.13095238095238093,0,0,1,3,5,3,0.7000000000000002,0.6923076923076925,0.41666666666666696,0.25,0.2173913043478261,1.0,0.0,0.0,0.0,1.0,0.0,0
Ben Saunders,Dennis Hallman,0.5288332212508406,0.16901408450704225,1,1,0,1,1,4,0.3000000000000007,0.4285714285714288,0.16666666666666696,0.4021720757268425,0.13095238095238093,0,3,0,3,4,2,0.8000000000000007,0.76923076923077,0.41666666666666696,0.7000000000000002,0.3478260869565217,1.0,0.0,0.0,1.0,0.0,0.0,0
DaMarques Johnson,Matthew Riddle,0.5146267652992603,0.19718309859154928,0,3,0,3,4,1,0.7000000000000002,0.7142857142857144,0.41666666666666696,0.322684246112238,0.047619047619047616,1,0,1,2,2,1,0.7000000000000002,0.615384615384615,0.41666666666666696,0.20000000000000018,0.39130434782608714,1.0,0.0,0.0,0.0,1.0,0.0,0
John Howard,Jake Ellenberger,0.402151983860121,0.056338028169014086,0,0,1,1,1,1,0.3000000000000007,0.35714285714285765,0.41666666666666696,0.3301217038539554,0.10714285714285714,0,4,0,4,4,0,0.10000000000000142,0.38461538461538414,0.41666666666666696,0.25,0.3478260869565217,1.0,0.0,0.0,1.0,0.0,0.0,0
Chris Lytle,Matt Brown,0.3409129119031607,0.16901408450704225,0,1,0,3,4,2,0.6000000000000005,0.6428571428571432,0.41666666666666696,0.31121306196913034,0.42857142857142855,1,0,2,2,7,9,0.5000000000000009,0.07692307692307665,0.41666666666666696,0.4500000000000002,0.6956521739130435,1.0,0.0,0.0,1.0,0.0,0.0,2
Forrest Petz,Daniel Roberts,0.0726294552790854,0.0,0,0,1,0,0,1,0.40000000000000124,0.5714285714285721,0.41666666666666696,0.5688810006761325,0.14285714285714285,0,1,0,1,2,3,0.3000000000000007,0.3076923076923075,0.41666666666666696,0.4500000000000002,0.6521739130434783,1.0,0.0,0.0,0.0,1.0,0.0,0
Paulo Thiago,Martin Kampmann,0.20213464609952925,0.18309859154929578,0,4,0,4,7,2,0.6000000000000005,0.4285714285714288,0.41666666666666696,0.3716193373901285,0.09523809523809523,0,1,0,2,3,1,0.5000000000000009,0.5384615384615383,0.41666666666666696,0.40000000000000013,0.43478260869565233,1.0,0.0,0.0,1.0,0.0,0.0,0
Carlos Condit,Rory MacDonald,0.17081371889710825,0.0,0,1,0,1,1,0,0.6000000000000005,0.7142857142857144,0.41666666666666696,0.5943204868154157,0.05952380952380952,0,0,1,1,1,1,0.8000000000000007,0.615384615384615,0.41666666666666696,0.0,0.3043478260869565,1.0,0.0,0.0,1.0,0.0,0.0,2
James Wilks,Peter Sobotta,0.5965030262273033,0.02816901408450704,0,0,1,0,0,1,0.6000000000000005,0.6428571428571432,0.41666666666666696,0.33772819472616633,0.03571428571428571,1,1,0,1,1,1,0.7000000000000002,0.615384615384615,0.41666666666666696,0.15000000000000013,0.5652173913043479,1.0,0.0,0.0,0.0,1.0,0.0,2
Mike Pyle,Jesse Lennox,0.5685944855413585,0.07042253521126761,0,1,0,1,1,1,0.3000000000000007,0.4285714285714288,0.41666666666666696,0.25033806626098715,0.05952380952380952,0,0,1,1,1,2,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.40000000000000013,0.6521739130434783,1.0,0.0,0.0,1.0,0.0,0.0,2
Diego Sanchez,John Hathaway,0.4915938130464021,0.08450704225352114,0,3,0,3,3,0,0.7000000000000002,0.6428571428571432,0.41666666666666696,0.7312401287292933,0.39285714285714285,2,6,0,6,10,3,0.40000000000000124,0.38461538461538414,0.41666666666666696,0.10000000000000009,0.39130434782608714,0.0,1.0,0.0,1.0,0.0,0.0,0
Amir Sadollah,Dong Hyun Kim,0.5733860121049092,0.15492957746478872,0,2,0,2,3,1,0.8000000000000007,0.7142857142857144,0.41666666666666696,0.4600236646382691,0.08333333333333333,1,1,0,2,3,1,0.40000000000000124,0.615384615384615,0.41666666666666696,0.40000000000000013,0.43478260869565233,1.0,0.0,0.0,0.0,1.0,0.0,0
Marcus Davis,Jonathan Goulet,0.11919447713517149,0.16901408450704225,0,1,0,2,4,4,0.6000000000000005,0.5,0.41666666666666696,0.3240975875802907,0.26190476190476186,0,0,1,6,8,4,0.40000000000000124,0.23076923076923084,0.41666666666666696,0.5,0.7391304347826086,0.0,1.0,0.0,1.0,0.0,0.0,2
Josh Koscheck,Paul Daley,0.09045057162071285,0.014084507042253521,0,2,0,2,2,0,0.3000000000000007,0.7142857142857144,0.41666666666666696,0.256987184185366,0.369047619047619,0,2,0,5,12,4,0.40000000000000124,0.4615384615384608,0.41666666666666696,0.3500000000000001,0.5652173913043479,1.0,0.0,0.0,1.0,0.0,0.0,2
TJ Grant,Johny Hendricks,0.30363147276395425,0.04225352112676056,0,2,0,2,2,0,0.3000000000000007,0.2142857142857144,0.666666666666667,0.3904665314401623,0.07142857142857142,0,1,0,1,2,1,0.40000000000000124,0.38461538461538414,0.16666666666666696,0.30000000000000004,0.3043478260869565,1.0,0.0,0.0,0.0,1.0,0.0,0
Yoshiyuki Yoshida,Mike Guymon,0.17081371889710825,0.0,0,0,1,0,0,1,0.6000000000000005,0.5714285714285721,0.41666666666666696,0.04014536849222448,0.03571428571428571,0,1,0,1,2,2,0.5000000000000009,0.23076923076923084,0.41666666666666696,0.75,0.6956521739130435,0.0,1.0,0.0,1.0,0.0,0.0,0
Nick Osipczak,Rick Story,0.5072293207800942,0.09859154929577466,0,0,1,2,2,1,0.3000000000000007,0.35714285714285765,0.41666666666666696,0.3417849898580122,0.03571428571428571,0,2,0,2,2,0,0.8000000000000007,0.6923076923076925,0.41666666666666696,0.25,0.2608695652173913,1.0,0.0,0.0,0.0,1.0,0.0,0
DaMarques Johnson,Brad Blackburn,0.558591123066577,0.14084507042253522,0,3,0,3,3,1,0.40000000000000124,0.5,0.41666666666666696,0.16734279918864098,0.011904761904761904,1,0,1,1,1,1,0.7000000000000002,0.615384615384615,0.41666666666666696,0.6000000000000001,0.3478260869565217,1.0,0.0,0.0,1.0,0.0,0.0,2
Ricardo Almeida,Matt Brown,0.347595830531271,0.14084507042253522,0,1,0,3,4,1,0.6000000000000005,0.6428571428571432,0.41666666666666696,0.5417194895199459,0.17857142857142855,0,0,1,2,4,3,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.4500000000000002,0.6086956521739131,1.0,0.0,0.0,1.0,0.0,0.0,2
Nate Diaz,Rory Markham,0.04707464694014795,0.014084507042253521,0,1,0,1,1,1,0.6000000000000005,0.35714285714285765,0.41666666666666696,0.5041624408384042,0.22619047619047616,1,5,0,5,6,3,0.6000000000000005,0.6923076923076925,0.41666666666666696,0.40000000000000013,0.2173913043478261,0.0,1.0,0.0,1.0,0.0,0.0,2
Georges St-Pierre,Dan Hardy,0.5266476126429052,0.1267605633802817,0,4,0,4,4,0,0.6000000000000005,0.5714285714285721,0.41666666666666696,0.8731924679893509,0.4404761904761904,8,2,0,6,13,2,0.5000000000000009,0.6923076923076925,0.666666666666667,0.3500000000000001,0.39130434782608714,1.0,0.0,0.0,1.0,0.0,0.0,2
Ben Saunders,Jon Fitch,0.6175194787113316,0.46478873239436624,1,8,0,8,11,1,0.6000000000000005,0.5714285714285721,0.41666666666666696,0.2100236646382691,0.09523809523809523,0,3,0,3,4,1,0.8000000000000007,0.76923076923077,0.41666666666666696,0.6000000000000001,0.3043478260869565,1.0,0.0,0.0,1.0,0.0,0.0,0
Chris Lytle,Brian Foster,0.285137861466039,0.04225352112676056,0,0,1,1,1,1,0.3000000000000007,0.35714285714285765,0.41666666666666696,0.568335522180316,0.41666666666666663,1,0,2,2,6,9,0.5000000000000009,0.07692307692307665,0.41666666666666696,0.25,0.6956521739130435,1.0,0.0,0.0,1.0,0.0,0.0,2
Matt Serra,Frank Trigg,0.11068846671149966,0.08450704225352114,2,0,1,2,2,4,0.3000000000000007,0.35714285714285765,0.41666666666666696,0.48185634032707914,0.3571428571428571,3,0,1,2,6,6,0.0,0.07692307692307665,0.41666666666666696,0.8500000000000001,0.6956521739130435,1.0,0.0,0.0,0.0,1.0,0.0,2
Paulo Thiago,Mike Swick,0.45674491425689306,0.295774647887324,0,5,0,5,9,2,0.7000000000000002,0.7857142857142865,0.41666666666666696,0.4775185936443543,0.07142857142857142,0,1,0,1,2,1,0.5000000000000009,0.5384615384615383,0.41666666666666696,0.5,0.43478260869565233,1.0,0.0,0.0,1.0,0.0,0.0,2
Rick Story,Jesse Lennox,0.5406859448554137,0.02816901408450704,0,1,0,1,1,0,0.3000000000000007,0.4285714285714288,0.41666666666666696,0.41480730223123735,0.047619047619047616,0,0,1,1,1,1,0.3000000000000007,0.3076923076923075,0.41666666666666696,0.3500000000000001,0.2608695652173913,0.0,1.0,0.0,1.0,0.0,0.0,2
Amir Sadollah,Brad Blackburn,0.5206792199058508,0.09859154929577466,0,3,0,3,3,0,0.40000000000000124,0.5,0.41666666666666696,0.3257268424611224,0.047619047619047616,1,1,0,1,2,1,0.40000000000000124,0.615384615384615,0.41666666666666696,0.6000000000000001,0.43478260869565233,1.0,0.0,0.0,1.0,0.0,0.0,2
Martin Kampmann,Jacob Volkmann,0.5965030262273033,0.02816901408450704,0,0,1,0,0,1,0.3000000000000007,0.35714285714285765,0.16666666666666696,0.24553646889790398,0.14285714285714285,0,4,0,4,6,2,0.6000000000000005,0.38461538461538414,0.41666666666666696,0.4500000000000002,0.3478260869565217,1.0,0.0,0.0,0.0,1.0,0.0,2
Paul Daley,Dustin Hazelett,0.2210722091459314,0.14084507042253522,0,0,1,3,5,2,0.7000000000000002,0.7142857142857144,0.41666666666666696,0.0878972278566599,0.0,0,1,0,1,1,0,0.3000000000000007,0.6923076923076925,0.41666666666666696,0.15000000000000013,0.3043478260869565,1.0,0.0,0.0,1.0,0.0,0.0,2
Jake Ellenberger,Mike Pyle,0.30094149293880296,0.04225352112676056,0,0,1,1,1,1,0.6000000000000005,0.5714285714285721,0.41666666666666696,0.5943204868154157,0.023809523809523808,0,0,1,0,0,1,0.3000000000000007,0.3076923076923075,0.41666666666666696,0.7000000000000002,0.2173913043478261,1.0,0.0,0.0,1.0,0.0,0.0,2
Jon Fitch,Mike Pierce,0.5965030262273033,0.02816901408450704,0,1,0,1,1,0,0.20000000000000107,0.35714285714285765,0.41666666666666696,0.636580750295808,0.3571428571428571,1,8,0,8,10,1,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.4500000000000002,0.5217391304347827,1.0,0.0,0.0,1.0,0.0,0.0,2
DaMarques Johnson,Edgar Garcia,0.5965030262273033,0.02816901408450704,0,0,1,0,0,1,0.40000000000000124,0.35714285714285765,0.41666666666666696,0.18458417849898578,0.0,1,0,1,0,0,1,0.7000000000000002,0.615384615384615,0.41666666666666696,0.25,0.3478260869565217,1.0,0.0,0.0,1.0,0.0,0.0,2
TJ Grant,Kevin Burns,0.5125252185608609,0.14084507042253522,0,2,0,2,2,2,0.40000000000000124,0.5714285714285721,0.41666666666666696,0.5943204868154157,0.05952380952380952,0,1,0,1,1,1,0.40000000000000124,0.38461538461538414,0.16666666666666696,0.4500000000000002,0.2608695652173913,1.0,0.0,0.0,1.0,0.0,0.0,2
John Howard,Dennis Hallman,0.46452589105581704,0.1267605633802817,1,1,0,1,1,3,0.3000000000000007,0.4285714285714288,0.16666666666666696,0.5943204868154157,0.05952380952380952,0,2,0,2,2,0,0.10000000000000142,0.38461538461538414,0.41666666666666696,0.7000000000000002,0.3043478260869565,1.0,0.0,0.0,1.0,0.0,0.0,2
Ben Saunders,Marcus Davis,0.5270212939223269,0.295774647887324,0,0,1,6,8,3,0.40000000000000124,0.2857142857142865,0.41666666666666696,0.29631507775524,0.08333333333333333,0,3,0,3,3,1,0.8000000000000007,0.76923076923077,0.41666666666666696,0.8,0.3043478260869565,1.0,0.0,0.0,0.0,1.0,0.0,2
Josh Koscheck,Anthony Johnson,0.1453009414929388,0.15492957746478872,0,1,0,3,5,2,0.8000000000000007,0.8571428571428577,1.0,0.1312833609332742,0.3452380952380952,0,2,0,5,11,4,0.40000000000000124,0.4615384615384608,0.41666666666666696,0.25,0.5217391304347827,1.0,0.0,0.0,1.0,0.0,0.0,2
Brian Foster,Brock Larson,0.41097848016139876,0.14084507042253522,0,0,1,3,3,2,0.5000000000000009,0.35714285714285765,0.41666666666666696,0.23529411764705882,0.011904761904761904,0,0,1,0,0,1,0.3000000000000007,0.3076923076923075,0.41666666666666696,0.6000000000000001,0.2608695652173913,1.0,0.0,0.0,0.0,1.0,0.0,2
Amir Sadollah,Phil Baroni,0.5030787659717553,0.22535211267605634,0,1,0,2,3,5,0.3000000000000007,0.4285714285714288,0.41666666666666696,0.057133198106828945,0.011904761904761904,1,1,0,1,1,1,0.40000000000000124,0.615384615384615,0.41666666666666696,0.6500000000000001,0.43478260869565233,1.0,0.0,0.0,1.0,0.0,0.0,2
Nick Osipczak,Matthew Riddle,0.5965030262273033,0.11267605633802817,0,3,0,3,3,0,0.7000000000000002,0.7142857142857144,0.41666666666666696,0.1345503718728871,0.0,0,1,0,1,1,0,0.8000000000000007,0.6923076923076925,0.41666666666666696,0.15000000000000013,0.2173913043478261,1.0,0.0,0.0,0.0,1.0,0.0,2
John Hathaway,Paul Taylor,0.5773999663752523,0.2112676056338028,0,1,0,1,3,3,0.6000000000000005,0.4285714285714288,0.16666666666666696,0.38336713995943206,0.03571428571428571,0,2,0,2,2,0,0.7000000000000002,0.615384615384615,0.41666666666666696,0.4500000000000002,0.1304347826086957,1.0,0.0,0.0,1.0,0.0,0.0,2
Matt Brown,James Wilks,0.1889710827168796,0.0,1,1,0,1,1,0,0.7000000000000002,0.6428571428571432,0.41666666666666696,0.19726166328600403,0.08333333333333333,0,1,0,2,3,1,0.6000000000000005,0.615384615384615,0.41666666666666696,0.55,0.39130434782608714,1.0,0.0,0.0,1.0,0.0,0.0,2
Dan Hardy,Mike Swick,0.31698680228648285,0.25352112676056343,0,5,0,5,9,1,0.7000000000000002,0.7857142857142865,0.41666666666666696,0.4538539553752536,0.07142857142857142,0,3,0,3,3,0,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.5,0.3478260869565217,1.0,0.0,0.0,1.0,0.0,0.0,2
Anthony Johnson,Yoshiyuki Yoshida,0.07178883658372562,0.02816901408450704,0,1,0,1,2,1,0.5000000000000009,0.2857142857142865,0.41666666666666696,0.2678329952670724,0.11904761904761903,0,1,0,2,4,2,0.8000000000000007,0.8461538461538467,1.0,0.75,0.2608695652173913,1.0,0.0,0.0,0.0,1.0,0.0,2
Josh Koscheck,Frank Trigg,0.1729572965702757,0.07042253521126761,2,0,1,2,2,3,0.3000000000000007,0.35714285714285765,0.41666666666666696,0.2192942404601927,0.3333333333333333,0,2,0,5,10,4,0.40000000000000124,0.4615384615384608,0.41666666666666696,0.8500000000000001,0.5217391304347827,1.0,0.0,0.0,0.0,1.0,0.0,2
Mike Pyle,Chris Wilson,0.5965030262273033,0.11267605633802817,0,0,1,1,1,2,0.7000000000000002,0.6428571428571432,0.41666666666666696,0.11156186612576065,0.0,0,0,1,0,0,1,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.6000000000000001,0.6086956521739131,1.0,0.0,0.0,1.0,0.0,0.0,2
John Howard,Tamdan McCrory,0.21818258238063212,0.11267605633802817,0,1,0,1,3,2,1.0,0.7142857142857144,0.666666666666667,0.5943204868154157,0.023809523809523808,0,1,0,1,1,0,0.10000000000000142,0.38461538461538414,0.41666666666666696,0.10000000000000009,0.3043478260869565,1.0,0.0,0.0,0.0,0.0,1.0,2
Jon Fitch,Paulo Thiago,0.13180901143241425,0.0,0,1,0,1,1,0,0.5000000000000009,0.5714285714285721,0.41666666666666696,0.6788410137762001,0.3214285714285714,1,8,0,8,9,1,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.40000000000000013,0.5217391304347827,1.0,0.0,0.0,1.0,0.0,0.0,2
Georges St-Pierre,Thiago Alves,0.429466837592468,0.295774647887324,0,0,1,7,9,2,0.3000000000000007,0.2857142857142865,0.41666666666666696,0.7463849359787018,0.38095238095238093,7,2,0,5,12,2,0.5000000000000009,0.6923076923076925,0.666666666666667,0.25,0.39130434782608714,1.0,0.0,0.0,1.0,0.0,0.0,2
Dong Hyun Kim,TJ Grant,0.5965030262273033,0.02816901408450704,0,1,0,1,1,0,0.40000000000000124,0.4285714285714288,0.16666666666666696,0.5478363759296822,0.09523809523809523,0,2,0,2,2,1,0.8000000000000007,0.6923076923076925,0.41666666666666696,0.25,0.3478260869565217,0.0,1.0,0.0,1.0,0.0,0.0,2
Chris Lytle,Kevin Burns,0.4285474108944183,0.09859154929577466,0,2,0,2,2,1,0.40000000000000124,0.5714285714285721,0.41666666666666696,0.5423505575452163,0.38095238095238093,1,0,2,2,5,9,0.5000000000000009,0.07692307692307665,0.41666666666666696,0.4500000000000002,0.6521739130434783,1.0,0.0,0.0,1.0,0.0,0.0,2
Dan Hardy,Marcus Davis,0.4575395616173504,0.25352112676056343,0,0,1,6,8,2,0.40000000000000124,0.2857142857142865,0.41666666666666696,0.3133874239350913,0.03571428571428571,0,2,0,2,2,0,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.75,0.3478260869565217,1.0,0.0,0.0,0.0,1.0,0.0,2
Mike Swick,Ben Saunders,0.2545393409549428,0.07042253521126761,0,3,0,3,3,0,0.8000000000000007,0.7857142857142865,0.41666666666666696,0.284461629479378,0.19047619047619047,0,5,0,5,8,1,0.7000000000000002,0.76923076923077,0.41666666666666696,0.30000000000000004,0.43478260869565233,1.0,0.0,0.0,1.0,0.0,0.0,2
Matt Hughes,Matt Serra,0.3727848383910558,0.3802816901408451,3,0,1,2,6,5,0.0,0.14285714285714324,0.41666666666666696,0.3245089068615896,0.4880952380952381,12,2,0,6,15,5,0.3000000000000007,0.4615384615384608,0.41666666666666696,0.7000000000000002,0.6956521739130435,0.0,0.0,1.0,1.0,0.0,0.0,2
Matt Brown,Pete Sell,0.5179682246133155,0.19718309859154928,0,1,0,1,2,4,0.5000000000000009,0.6428571428571432,0.41666666666666696,0.3465179175118323,0.07142857142857142,0,1,0,1,2,1,0.6000000000000005,0.615384615384615,0.41666666666666696,0.30000000000000004,0.39130434782608714,1.0,0.0,0.0,1.0,0.0,0.0,2
Dan Hardy,Rory Markham,0.05648957632817754,0.0,0,1,0,1,1,0,0.6000000000000005,0.35714285714285765,0.41666666666666696,0.5943204868154157,0.023809523809523808,0,1,0,1,1,0,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.30000000000000004,0.3043478260869565,1.0,0.0,0.0,1.0,0.0,0.0,2
Anthony Johnson,Luigi Fioravanti,0.5690095410221924,0.25352112676056343,0,0,1,2,4,4,0.20000000000000107,0.2857142857142865,0.41666666666666696,0.3612237998647735,0.10714285714285714,0,1,0,1,3,2,0.8000000000000007,0.8461538461538467,1.0,0.40000000000000013,0.2173913043478261,1.0,0.0,0.0,1.0,0.0,0.0,2
Georges St-Pierre,BJ Penn,0.49518893561911564,0.4366197183098592,6,3,0,3,9,4,0.3000000000000007,0.2857142857142865,0.16666666666666696,0.6956096285496957,0.3333333333333333,6,2,0,5,11,2,0.5000000000000009,0.6923076923076925,0.666666666666667,0.5,0.3478260869565217,1.0,0.0,0.0,1.0,0.0,0.0,2
Jon Fitch,Akihiro Gono,0.4616677874915938,0.056338028169014086,0,1,0,1,1,1,0.10000000000000142,0.14285714285714324,0.41666666666666696,0.7633615407369844,0.2857142857142857,1,8,0,8,8,1,0.6000000000000005,0.5384615384615383,0.41666666666666696,0.7000000000000002,0.4782608695652175,1.0,0.0,0.0,0.0,0.0,1.0,2
Karo Parisyan,Dong Hyun Kim,0.504034969737727,0.07042253521126761,0,2,0,2,2,0,0.8000000000000007,0.7142857142857144,0.41666666666666696,0.39264547413793105,0.3214285714285714,0,1,0,4,8,3,0.40000000000000124,0.38461538461538414,0.41666666666666696,0.3500000000000001,0.3043478260869565,1.0,0.0,0.0,0.0,1.0,0.0,1
Marcus Davis,Chris Lytle,0.49312235993190984,0.4084507042253521,1,0,2,2,5,8,0.5000000000000009,0.14285714285714324,0.41666666666666696,0.31489023411088574,0.17857142857142855,0,0,1,6,7,2,0.40000000000000124,0.23076923076923084,0.41666666666666696,0.7000000000000002,0.6956521739130435,0.0,1.0,0.0,1.0,0.0,0.0,2
Brad Blackburn,Ryo Chonan,0.5965030262273033,0.07042253521126761,0,0,1,1,1,1,0.3000000000000007,0.2857142857142865,0.41666666666666696,0.2893847194050034,0.011904761904761904,0,1,0,1,1,0,0.40000000000000124,0.4615384615384608,0.41666666666666696,0.6000000000000001,0.5217391304347827,1.0,0.0,0.0,1.0,0.0,0.0,2
Anthony Johnson,Kevin Burns,0.4435104236718224,0.056338028169014086,0,2,0,2,2,0,0.40000000000000124,0.5714285714285721,0.41666666666666696,0.3120351588911427,0.07142857142857142,0,1,0,1,2,2,0.8000000000000007,0.8461538461538467,1.0,0.40000000000000013,0.2173913043478261,1.0,0.0,0.0,1.0,0.0,0.0,2
Josh Koscheck,Yoshiyuki Yoshida,0.0289172831203766,0.0,0,1,0,1,1,0,0.5000000000000009,0.2857142857142865,0.41666666666666696,0.5458720260733604,0.3095238095238095,0,2,0,5,9,3,0.40000000000000124,0.4615384615384608,0.41666666666666696,0.7000000000000002,0.5217391304347827,1.0,0.0,0.0,0.0,1.0,0.0,2
Mike Swick,Jonathan Goulet,0.2249390551445864,0.15492957746478872,0,1,0,2,4,3,0.6000000000000005,0.5,0.41666666666666696,0.5608096686950642,0.17857142857142855,0,5,0,5,7,1,0.7000000000000002,0.76923076923077,0.41666666666666696,0.4500000000000002,0.43478260869565233,1.0,0.0,0.0,1.0,0.0,0.0,2
Dustin Hazelett,Tamdan McCrory,0.44905850706119704,0.08450704225352114,0,1,0,1,2,1,1.0,0.7142857142857144,0.666666666666667,0.2863209939148073,0.10714285714285714,0,0,1,3,4,2,0.7000000000000002,0.6923076923076925,0.41666666666666696,0.10000000000000009,0.1304347826086957,1.0,0.0,0.0,0.0,0.0,1.0,2
Thiago Alves,Josh Koscheck,0.5001274062710155,0.323943661971831,0,2,0,5,9,2,0.40000000000000124,0.5,0.41666666666666696,0.258441091954023,0.21428571428571425,0,0,1,6,8,2,0.3000000000000007,0.23076923076923084,0.41666666666666696,0.5,0.2608695652173913,1.0,0.0,0.0,1.0,0.0,0.0,2
